0.3	-0.998567	2.53062e-05	0.0936858	0.00451041	0.0726536	8.21344e-05	144.084	0.323149	0.0694261	0.000106282	132.027	0.375432	
0.304	-0.998082	3.24172e-05	0.136661	0.00706698	0.0729742	0.000162962	143.543	0.621416	0.0680351	0.000135197	125.3	0.445912	
0.309	-0.997308	4.80026e-05	0.201615	0.0107901	0.0730109	0.000189215	141.433	0.794077	0.0658772	0.000197404	115.962	0.6201	
0.313	-0.995963	8.99298e-05	0.388391	0.0297316	0.0724745	0.000251015	137.028	0.927812	0.0613213	0.000397118	100.84	1.05325	
0.318	-0.993341	0.000190922	0.948998	0.0709493	0.0713013	0.000461782	130.824	1.59485	0.0507361	0.00103201	76.8927	1.86353	
0.322	-0.989719	0.000151492	0.72999	0.0434455	0.0713817	0.000811206	128.483	2.98669	0.0340776	0.000954854	38.7458	1.91856	
0.327	-0.986956	6.36129e-05	0.358785	0.0158155	0.0671925	0.0009138	111.772	2.78666	0.0220383	0.000464914	13.905	0.888279	
0.331	-0.985679	3.10952e-05	0.281017	0.00634777	0.0645681	0.000729842	100.879	2.42429	0.0189706	0.000208701	8.01314	0.334707	
0.336	-0.984292	1.91006e-05	0.261583	0.00351105	0.0618491	0.000649601	93.574	2.09225	0.0173941	9.45118e-05	5.50476	0.132361	
0.34	-0.983249	1.64488e-05	0.261718	0.00229827	0.0593196	0.000550247	83.0224	1.46699	0.0166982	7.18211e-05	4.55278	0.0868749	
