1	-0.850675	0.000169976	1.49514	0.0165465	0.0155714	1.41966e-05	0.347683	0.000631745	0.156645	0.000927022	22.6548	0.456578	
1.01	-0.837609	0.000127597	1.10823	0.0103351	0.0158413	1.41272e-05	0.356008	0.000710444	0.132488	0.000617272	14.4929	0.242012	
1.02	-0.827678	9.072e-05	0.936819	0.00478041	0.0160321	1.28321e-05	0.360845	0.000647936	0.119549	0.00042044	11.2151	0.127562	
1.03	-0.818888	8.35116e-05	0.806556	0.00382831	0.0162291	1.27396e-05	0.366479	0.000671316	0.108592	0.000366517	8.97565	0.0913757	
1.04	-0.811183	6.73176e-05	0.72269	0.00278144	0.0163792	1.51616e-05	0.368121	0.000685446	0.10012	0.0002689	7.40999	0.0611156	
0.94	-1.08604	0.00012485	1.40554	0.0100203	0.00847604	8.2317e-06	0.11289	0.000239264	0.890626	0.000234165	3.10096	0.0524414	
0.95	-1.06981	0.000239072	1.87303	0.0481178	0.00909632	1.1504e-05	0.128638	0.00039929	0.864621	0.0015387	8.70346	2.64198	
0.96	-1.04484	0.000719957	3.40653	0.167991	0.00999993	2.50701e-05	0.154766	0.000986314	0.810404	0.00400341	33.8603	5.59556	
0.97	-0.995629	0.00147305	7.77952	0.207129	0.0115997	4.64574e-05	0.209446	0.00183388	0.662029	0.00716282	119.84	5.8896	
0.98	-0.912135	0.00104578	6.76452	0.160253	0.0140023	3.15257e-05	0.293181	0.00110583	0.348458	0.00531091	127.792	2.69966	
0.99	-0.870155	0.000415059	2.56353	0.0644887	0.0150979	1.92055e-05	0.331319	0.000820407	0.206545	0.00213507	46.06	1.45283	
