1	-0.84834	6.70769e-05	1.29281	0.00809616	0.0078012	6.22022e-06	0.348172	0.000616916	0.0760218	0.000347033	17.8556	0.222012	
1.01	-0.836717	4.75925e-05	1.05362	0.00387251	0.00792119	7.294e-06	0.355146	0.000615687	0.0656729	0.000284833	12.6016	0.14197	
1.02	-0.827034	4.43762e-05	0.89409	0.00333372	0.00802338	7.12949e-06	0.360251	0.00070011	0.0583626	0.00021391	9.83112	0.0882597	
1.03	-0.818685	3.65894e-05	0.793139	0.00233829	0.00810361	7.2545e-06	0.364325	0.000672692	0.0536087	0.000159458	8.20672	0.0594739	
1.04	-0.811083	2.71142e-05	0.715234	0.00226946	0.00818203	6.90145e-06	0.368065	0.000693064	0.0500153	0.000138538	7.07426	0.0550228	
0.94	-1.08611	5.01301e-05	1.40862	0.007176	0.00425743	3.34881e-06	0.111097	0.000196321	0.89077	0.000102118	3.12424	0.0355178	
0.95	-1.07004	8.61069e-05	1.83864	0.0137317	0.00456704	3.37141e-06	0.126305	0.00018889	0.866658	0.000195888	5.41089	0.0879981	
0.96	-1.04778	0.000171804	2.79158	0.0392227	0.0049767	4.75448e-06	0.14837	0.000296266	0.826804	0.000512886	13.0133	0.549053	
0.97	-0.997979	0.00174234	12.344	1.00562	0.00579091	2.63293e-05	0.201997	0.00209754	0.668226	0.0105215	308.422	40.824	
0.98	-0.887265	0.000408426	3.76293	0.139245	0.007359	8.80761e-06	0.316086	0.000734627	0.150591	0.00270664	104.896	5.86287	
0.99	-0.863175	0.00012583	1.77445	0.0184964	0.00764016	7.01225e-06	0.337561	0.000613948	0.094942	0.000738848	30.4953	0.696425	
