1.1	-1.31695	2.76024e-05	0.553159	0.00142323	0.946124	4.26106e-05	0.59854	0.00403142	0.00410756	1.63551e-06	0.0286672	2.90301e-05	
1.13	-1.29861	3.8628e-05	0.668032	0.00195365	0.929645	7.10946e-05	0.977272	0.0101269	0.00458055	1.90755e-06	0.0346027	3.69111e-05	
1.16	-1.27646	4.71304e-05	0.821406	0.0029297	0.906997	0.000114316	1.74692	0.0293846	0.00510704	2.53367e-06	0.0418171	4.67631e-05	
1.19	-1.24909	7.71977e-05	1.02109	0.00493071	0.873741	0.000257167	3.5569	0.103663	0.00570102	2.86535e-06	0.0506679	5.70126e-05	
1.22	-1.2137	0.000155201	1.36192	0.00915295	0.816525	0.000716038	10.714	0.463964	0.00641069	4.03433e-06	0.0625158	9.1418e-05	
1.25	-1.16301	0.000559703	2.1564	0.045335	0.661854	0.00637231	113.797	12.3098	0.00732828	1.02931e-05	0.0797314	0.000244412	
1.28	-1.09811	0.000378506	1.83941	0.0237666	0.322163	0.00591476	177.313	3.48354	0.00838253	6.76574e-06	0.101141	0.000162651	
1.31	-1.05317	0.000136763	1.26356	0.00695968	0.167238	0.00211486	69.9766	1.43972	0.0090307	4.18569e-06	0.114206	0.000130771	
1.34	-1.0184	8.51438e-05	1.06652	0.0038888	0.115065	0.000922324	34.0337	0.473372	0.00950181	4.21202e-06	0.123385	0.00012392	
1.37	-0.988395	7.03202e-05	0.938121	0.00287804	0.0913168	0.00056073	21.6213	0.259923	0.00988478	4.16162e-06	0.130507	0.000137034	
1.4	-0.961828	4.72878e-05	0.841948	0.00219841	0.0750763	0.000417615	14.5016	0.15078	0.0102102	4.41238e-06	0.136363	0.000157808	
