0.33	-0.997856	4.53951e-05	0.106784	0.00456105	0.10297	0.000132485	65.9118	0.180217	0.099502	0.000125279	61.9144	0.151612	
0.34	-0.996204	8.8626e-05	0.21325	0.0142237	0.102641	0.000180465	63.2949	0.217776	0.0961786	0.000278101	56.2479	0.258763	
0.35	-0.993828	0.000110831	0.355433	0.0174141	0.102986	0.000251376	61.7602	0.280346	0.0913981	0.000349769	49.8107	0.299059	
0.36	-0.988216	0.000216132	0.751655	0.0249018	0.101232	0.000432757	58.3205	0.50238	0.0774207	0.000750613	37.103	0.52528	
0.37	-0.979828	0.000187713	0.774831	0.0255657	0.0962896	0.000579074	51.1905	0.606327	0.0544389	0.000705942	19.2894	0.552389	
0.38	-0.973814	9.25155e-05	0.502983	0.010987	0.09086	0.000738309	44.2875	0.662763	0.0412152	0.000365465	9.29413	0.248219	
0.39	-0.969304	4.17812e-05	0.401238	0.00415909	0.0841031	0.000533881	37.1872	0.521704	0.035538	0.00013727	5.43203	0.0803518	
0.4	-0.965402	2.91028e-05	0.38212	0.0023392	0.0784871	0.000455011	31.3265	0.339217	0.0332294	9.48156e-05	4.00158	0.0451545	
0.41	-0.961614	2.43829e-05	0.379118	0.00182288	0.0760798	0.000409255	28.9241	0.347456	0.0318921	5.38171e-05	3.25624	0.0212934	
0.42	-0.957813	2.15194e-05	0.385191	0.00164816	0.0716516	0.000395944	25.0852	0.279739	0.0313349	4.78229e-05	2.91438	0.0161187	
0.43	-0.953889	1.92708e-05	0.390343	0.00121356	0.0676787	0.000299147	21.836	0.202251	0.0308581	4.40627e-05	2.6437	0.0109905	
