0.34	-0.997563	3.59472e-05	0.111093	0.0026087	0.112631	7.26939e-05	53.2952	0.0757766	0.10921	8.87159e-05	50.4451	0.0843372	
0.35	-0.995978	6.72346e-05	0.186758	0.00640293	0.11239	0.000123617	51.2824	0.107774	0.106532	0.00017938	46.5277	0.145178	
0.36	-0.993218	0.000115385	0.354124	0.0142323	0.112296	0.000196719	49.5289	0.162899	0.101256	0.000324201	41.2325	0.213389	
0.37	-0.988352	0.000179092	0.669497	0.0220143	0.111209	0.000315034	47.3643	0.236104	0.0909306	0.000525754	33.6529	0.287282	
0.38	-0.980725	0.00019986	0.863149	0.0156069	0.108062	0.000462027	43.2502	0.363579	0.0731509	0.000629803	22.5989	0.352083	
0.39	-0.972902	0.000120201	0.659091	0.0125814	0.102211	0.000475582	37.9819	0.351352	0.0557018	0.000397355	12.323	0.216102	
0.4	-0.967218	7.39317e-05	0.498215	0.00678561	0.0961882	0.000417529	32.5183	0.272526	0.0463059	0.000235617	7.13843	0.11974	
0.41	-0.962601	3.73644e-05	0.439624	0.00394324	0.091008	0.000465086	28.778	0.284618	0.0420831	0.000108805	4.92583	0.0511146	
0.42	-0.958368	2.99315e-05	0.416389	0.00219499	0.086162	0.000374544	24.8415	0.232908	0.0396495	7.7325e-05	3.78568	0.0287141	
0.43	-0.954253	2.666e-05	0.408225	0.00151205	0.0818461	0.000337901	22.4021	0.189973	0.0383112	5.32906e-05	3.19003	0.0165552	
0.44	-0.950185	2.08185e-05	0.411408	0.00129907	0.0776252	0.000251023	19.5579	0.137537	0.037514	4.25208e-05	2.81592	0.0109705	
