0.35	-0.997316	4.36681e-05	0.112185	0.00308079	0.125688	6.9093e-05	41.4561	0.0468662	0.122343	0.000103307	39.6354	0.0644054	
0.36	-0.995915	7.50809e-05	0.178618	0.00528368	0.125752	0.000103469	40.1147	0.0699258	0.120401	0.000168769	37.1876	0.0979944	
0.37	-0.993621	8.13154e-05	0.279464	0.006421	0.125599	0.000144793	38.7465	0.0898379	0.116851	0.000197601	34.1027	0.100247	
0.38	-0.989703	0.000131448	0.49048	0.0121684	0.125133	0.00018295	37.2603	0.104051	0.109847	0.000342334	29.8343	0.142497	
0.39	-0.984314	0.000167153	0.705225	0.0134406	0.123583	0.00022625	35.3266	0.119774	0.100077	0.000439497	24.7682	0.171108	
0.4	-0.976094	0.000175725	0.826747	0.00925225	0.119613	0.000343308	32.294	0.191282	0.0838854	0.000471839	17.6191	0.189068	
0.41	-0.96846	0.00013047	0.729366	0.00893906	0.114453	0.00036189	28.8284	0.164108	0.0699888	0.000348462	11.6579	0.141065	
0.42	-0.961769	7.50235e-05	0.586094	0.00596419	0.10876	0.000370405	25.5219	0.159729	0.0598612	0.000196574	7.47056	0.0766064	
0.43	-0.956265	4.66423e-05	0.500015	0.00325518	0.103336	0.00032982	22.5316	0.139803	0.0539851	0.000109166	5.21818	0.0371872	
0.44	-0.95148	4.08655e-05	0.463065	0.00253713	0.0978492	0.000303296	19.8132	0.123697	0.0506881	9.06341e-05	4.04874	0.0296182	
0.45	-0.946964	3.23275e-05	0.449429	0.00174366	0.0936786	0.000290885	17.8001	0.114854	0.0487748	6.44038e-05	3.38468	0.0161453	
