0.2	5.71655e-07	2.10812e-07	0.499901	0.000100463
0.21	1.41376e-06	3.41751e-07	0.499789	0.000237865
0.22	3.17919e-06	5.20948e-07	0.499832	0.000105822
0.23	6.88291e-06	5.3023e-07	0.499971	4.5102e-05
0.24	1.73048e-05	1.11138e-06	0.498704	0.000593147
0.25	3.16439e-05	1.56162e-06	0.498363	0.000685002
0.26	5.89848e-05	2.66295e-06	0.496191	0.000832272
0.27	0.000111324	3.62551e-06	0.493973	0.000991569
0.28	0.000199881	4.12676e-06	0.487429	0.00127233
0.29	0.000353906	7.83867e-06	0.473302	0.00238856
0.3	0.000627035	1.13229e-05	0.449144	0.00311417
0.31	0.00112918	2.47183e-05	0.379509	0.00777393
0.32	0.00197461	2.33654e-05	0.233938	0.010315
0.33	0.00293106	9.13935e-06	0.034626	0.00496822
0.34	0.00371095	8.24934e-06	0.0024567	0.000510959
0.35	0.00459744	6.35755e-06	0.000691603	0.000103756
0.36	0.00564392	5.63173e-06	0.000398439	6.17426e-05
0.37	0.00680179	6.83966e-06	0.000144025	2.49634e-05
0.38	0.00812804	6.38767e-06	7.67391e-05	1.06233e-05
0.39	0.00958744	4.80434e-06	3.81797e-05	8.78921e-06
0.4	0.0111941	5.5188e-06	2.01891e-05	2.4686e-06
0.41	0.0129766	5.15581e-06	7.56719e-06	1.00542e-06
0.42	0.0148956	5.96654e-06	4.40313e-06	6.22984e-07
0.43	0.0169633	4.95271e-06	1.50156e-06	3.24122e-07
0.44	0.0192034	5.06421e-06	1.02031e-06	2.71033e-07
0.45	0.021575	5.40779e-06	5.60938e-07	1.28652e-07
0.46	0.0240877	4.94992e-06	3.01563e-07	7.89646e-08
0.47	0.0267295	5.93344e-06	1.125e-07	2.56897e-08
0.48	0.0295061	5.01857e-06	6.875e-08	1.90907e-08
0.49	0.032434	4.79985e-06	4.6875e-08	1.65359e-08
0.5	0.0354423	5.27695e-06	3.90625e-08	1.68649e-08
