0.61	0.0746357	3.91689e-05	0	0
0.6	0.0708011	4.82911e-05	0	0
0.59	0.0669177	3.43555e-05	0	0
0.58	0.0630544	3.36184e-05	0	0
0.57	0.0592726	4.17167e-05	0	0
0.56	0.0556316	8.09318e-06	0	0
0.55	0.0520994	3.66988e-05	0	0
0.54	0.048439	5.10264e-05	0	0
0.53	0.0450513	4.72791e-05	0	0
0.52	0.0416636	5.30269e-05	0	0
0.51	0.0383115	4.25128e-05	0	0
0.5	0.0350964	3.43161e-05	0	0
0.49	0.0318407	4.99695e-05	0	0
0.48	0.0289234	4.46284e-05	0	0
0.47	0.0260232	5.90524e-05	0	0
0.46	0.0228926	5.84822e-05	0	0
0.45	0.0199387	8.85093e-05	0	0
0.44	0.0167486	8.3677e-05	0	0
0.43	0.0141019	0.000152989	0	0
0.42	0.0108341	0.000167664	0	0
0.41	0.00785589	0.000150324	0	0
0.4	0.00543214	0.000121242	0	0
0.39	0.00403257	0.000153655	0	0
0.38	0.00276565	8.27535e-05	0	0
0.37	0.001799	4.42781e-05	0	0
0.36	0.00135002	5.81071e-05	0	0
0.35	0.000994174	2.93814e-05	0	0
0.34	0.000621688	2.27825e-05	0	0
0.33	0.000397099	1.76344e-05	0	0
0.32	0.000297637	1.73207e-05	0	0
