0.2	3.46875e-07	2.09573e-07	0.499953	3.24268e-05
0.21	5.05469e-07	2.18189e-07	0.499961	3.38436e-05
0.22	1.2e-06	3.25501e-07	0.49994	4.10932e-05
0.23	1.92773e-06	3.81334e-07	0.499955	3.81822e-05
0.24	2.83125e-06	3.23509e-07	0.500047	3.86336e-05
0.25	8.49766e-06	1.02343e-06	0.500014	3.92043e-05
0.26	1.24512e-05	8.31441e-07	0.500067	4.39861e-05
0.27	2.32262e-05	1.31134e-06	0.499966	5.54819e-05
0.28	4.96492e-05	2.99604e-06	0.498943	0.000576657
0.29	7.13273e-05	2.8115e-06	0.499226	0.000294662
0.3	0.000117286	3.51912e-06	0.498348	0.000506382
0.31	0.000186945	6.32542e-06	0.496706	0.00116031
0.32	0.000283178	7.198e-06	0.496543	0.000688754
0.33	0.000434053	8.88753e-06	0.493123	0.00102117
0.34	0.000626882	1.11452e-05	0.490966	0.000891157
0.35	0.000923774	1.76748e-05	0.484669	0.00215622
0.36	0.00135344	2.29046e-05	0.476371	0.00173466
0.37	0.00194279	2.43531e-05	0.463591	0.00200538
0.38	0.00277461	4.15436e-05	0.44533	0.00290378
0.39	0.00394539	4.78384e-05	0.417025	0.00274718
0.4	0.00559794	6.74113e-05	0.373684	0.00407655
0.41	0.00783097	9.36683e-05	0.314068	0.0051932
0.42	0.0108423	9.20942e-05	0.233901	0.00453557
0.43	0.0138329	7.36441e-05	0.169487	0.00367888
0.44	0.0170228	5.03971e-05	0.115175	0.00200447
0.45	0.0200178	3.85716e-05	0.0809503	0.00120941
0.46	0.0228939	3.19497e-05	0.0599782	0.000929328
0.47	0.0258599	2.55133e-05	0.0438846	0.000561291
0.48	0.0288618	2.56095e-05	0.0338311	0.000383169
0.49	0.0318974	2.41347e-05	0.0271279	0.0002848
0.5	0.035069	2.21032e-05	0.0218315	0.000211056
