0.6	0.0708137	1.35778e-05	0	0
0.59	0.0669315	1.51914e-05	0	0
0.58	0.0631305	1.39516e-05	0	0
0.57	0.0594015	1.17782e-05	0	0
0.56	0.055759	6.79753e-06	0	0
0.55	0.0521678	1.7285e-05	0	0
0.54	0.0485851	2.08644e-05	0	0
0.53	0.0451619	2.27683e-05	0	0
0.52	0.0418512	1.04899e-05	0	0
0.51	0.0385872	1.38856e-05	0	0
0.5	0.0354305	1.20013e-05	0	0
0.49	0.032449	2.29332e-05	0	0
0.48	0.0295395	1.54443e-05	0	0
0.47	0.0267516	2.01647e-05	0	0
0.46	0.0240995	2.26761e-05	0	0
0.45	0.0215486	1.51253e-05	0	0
0.44	0.0191852	9.38977e-06	0	0
0.43	0.0169775	2.25872e-05	0	0
0.42	0.0149008	8.70189e-06	0	0
0.41	0.0129208	1.0597e-05	0	0
0.4	0.0112078	8.55099e-06	0	0
0.39	0.00960602	1.68179e-05	0	0
0.38	0.00811338	2.37377e-05	0	0
0.37	0.00680725	1.23349e-05	0	0
0.36	0.0056511	1.73345e-05	0	0
0.35	0.00461908	1.30669e-05	0	0
0.34	0.00371921	1.45135e-05	0	0
0.33	0.00288904	1.21739e-05	0	0
0.32	0.00222712	5.07724e-05	0	0
0.31	0.00119467	6.24522e-05	0	0
0.3	0.000677278	2.57404e-05	0	0
