0.35	47998.85606968141	33.35742157981971	49398.54278553408	37.25739630879425	47761.701969519934	36.09507302923443
0.36	36613.62183011337	52.13463953384184	37104.689077489165	55.51740789578478	36399.950419347515	53.6774405672083
0.37	19027.476411640524	36.26042179589615	19248.58817518704	36.79648498085559	19076.14236683909	36.4782997833771
0.38	12757.3394523683	17.253572045340817	12867.86173158668	18.404946754956885	12845.795456394451	18.417193361495418
0.39	8347.111023924128	13.913654325418136	8375.911908638327	13.582846457262008	8367.492676798265	13.767636963262014
0.4	6264.790191136519	9.01896187769995	6386.483281639352	9.878732524135316	6398.242859388394	9.995203628977922
0.41	5232.954274759013	9.078083136750179	5372.993726766129	7.848210496995819	5373.446708894436	7.901064944952121
0.42	3171.2528432235836	7.189105569420421	3207.0109287382234	7.384009294640665	3196.8717836369506	7.428596854913016
0.43	2294.3465230176416	4.522328101613273	2418.692747382842	5.699237402480683	2420.570095512437	5.782896304975641
0.44	2309.0005028824457	6.9645835964504	2358.449531696669	6.8158552424225345	2356.5114059980383	6.817574304087952
0.45	1892.8006111300463	3.6875546623802817	1897.91900814643	3.657990564290287	1898.731831311096	3.731538209814802
0.46	1350.7227788466937	2.8362913893877604	1362.1886523112519	2.957609545888125	1364.0802581469106	2.9415650012406265
0.47	1155.0646307972793	3.580176295899298	1160.9122921170094	3.487093432808789	1162.9833451928394	3.4386913857342005
0.48	983.5675263449883	3.8090006063618866	987.9852908965436	3.818984349219467	986.9579450416637	3.801084455529122
0.48	983.5675263449883	3.8090006063618866	987.9852908965436	3.818984349219467	986.9579450416637	3.801084455529122
0.49	794.1664689975611	3.2856574231525717	799.7528121862157	3.2087383564379732	799.2601841346197	3.1775070716658593
0.5	713.7722822594868	1.690717254794239	715.9167923150924	1.7394428154128332	716.7165138907314	1.7178651387589556
0.51	622.689179502722	2.2684353710582363	630.6375101697273	2.358380533917846	631.9013448750547	2.367077224230396
0.52	536.641017825729	4.012072736829851	541.2055798403766	4.104460561785547	540.8697204536007	4.0843725694507285
0.53	391.0898293542749	1.779950846376303	394.09876065668647	2.0014048357708583	393.99020152429875	1.9765646452565817
0.54	384.31907309553765	3.2813414659915763	388.7709928694486	3.342549871692122	389.4792529259856	3.39156442167005
0.55	339.94474133792204	1.8314889461609265	339.74971751490676	1.888796367246599	339.58248588290746	1.879278088198211
0.56	308.25883924776946	1.450308260299838	312.7278828449753	1.5546735639955591	312.4882351060574	1.5490835407801495
0.57	256.44055449186993	1.273518274530888	258.76965031891996	1.2967006837017903	259.54340482392735	1.3130295618009957
0.58	264.2816805776459	1.2734888056101723	264.73483614109335	1.2401694078612286	264.94128746168445	1.2406549279498038
0.59	214.6709048135969	1.2971533805090503	214.89769764634048	1.2884791265630686	214.84738907695134	1.2634588696359998
0.6	207.26842161383428	1.4112035291082943	207.8987532100929	1.4327414893680346	207.72853123629753	1.4318019128593353
0.61	179.39319142952405	0.9360190370167646	179.54056586034216	0.9277758223828775	179.3039669828066	0.9282198464017328
