0.6	0.0708084	1.156e-05	0	0
0.59	0.0669156	7.14718e-06	0	0
0.58	0.063171	6.01805e-06	0	0
0.57	0.0594128	5.12015e-06	0	0
0.56	0.0557187	1.13834e-05	0	0
0.55	0.0521297	8.91465e-06	0	0
0.54	0.0486031	9.06518e-06	0	0
0.53	0.0451756	2.85239e-05	0	0
0.52	0.0418297	1.39937e-05	5.85938e-08	5.07437e-08
0.51	0.0385809	3.24232e-05	0	0
0.5	0.0354482	1.27993e-05	0	0
0.49	0.0324017	1.83468e-05	5.85938e-08	5.07437e-08
0.48	0.0295108	7.56905e-06	2.92969e-07	7.50112e-08
0.47	0.0267538	2.13271e-05	7.8125e-08	4.78416e-08
0.46	0.0240783	1.66315e-05	1.95313e-08	1.69146e-08
0.45	0.0215581	6.25906e-06	5.66406e-07	2.69751e-07
0.44	0.0192002	9.60588e-06	6.25e-07	2.54656e-07
0.43	0.0169911	1.7663e-05	8.59375e-07	2.8705e-07
0.42	0.0148557	1.02974e-05	1.71875e-06	6.63488e-07
0.41	0.0130081	1.68521e-05	2.6875e-05	1.43398e-05
0.4	0.0111647	1.0403e-05	3.82812e-06	7.33918e-07
0.39	0.00955733	7.5601e-06	3.35352e-05	5.11423e-06
0.38	0.00813094	2.21027e-05	6.13281e-05	2.22718e-05
0.37	0.00682871	1.51273e-05	7.37891e-05	1.99894e-05
0.36	0.00561371	3.4354e-05	0.000127383	3.29912e-05
0.35	0.00464809	1.31825e-05	0.000723145	0.000518327
0.34	0.00368675	9.38769e-06	0.00377523	0.00176278
0.33	0.00292358	2.7073e-05	0.0217803	0.0112576
0.32	0.00220135	2.86095e-05	0.0243931	0.0112854
0.31	0.00104742	5.65983e-05	0.402724	0.0210963
0.3	0.000619728	2.54791e-05	0.452481	0.00538584
