0.2	1.60149e-06	3.40916e-07	0	0
0.21	3.62876e-06	5.93224e-07	0	0
0.22	6.66193e-06	8.16467e-07	0	0
0.23	1.16199e-05	9.79854e-07	0	0
0.24	2.24171e-05	1.3737e-06	0	0
0.25	4.44878e-05	2.02961e-06	0	0
0.26	7.66678e-05	3.27277e-06	0	0
0.27	0.000123205	3.90861e-06	0	0
0.28	0.000210715	6.13664e-06	0	0
0.29	0.000354035	7.05553e-06	0	0
0.3	0.000635469	1.26436e-05	0	0
0.31	0.0011094	1.8891e-05	0	0
0.32	0.00194951	2.40603e-05	0	0
0.33	0.0029251	1.17508e-05	0	0
0.34	0.00370026	6.69025e-06	0	0
0.35	0.00460204	6.6065e-06	0	0
0.36	0.00563613	6.50896e-06	0	0
0.37	0.00679555	6.3275e-06	0	0
0.38	0.00812671	4.97801e-06	0	0
0.39	0.00959793	5.48923e-06	0	0
0.4	0.011212	4.93664e-06	0	0
0.41	0.0129632	5.73057e-06	0	0
0.42	0.014907	4.44551e-06	0	0
0.43	0.0169679	5.01871e-06	0	0
0.44	0.0192008	4.54768e-06	0	0
0.45	0.0215672	5.69538e-06	0	0
0.46	0.0240843	5.41494e-06	0	0
0.47	0.0267324	4.12029e-06	0	0
0.48	0.0295167	5.11215e-06	0	0
0.49	0.0324239	5.80866e-06	0	0
0.5	0.0354376	4.30215e-06	0	0
