0	1	0	1	0	1	0
1	0.755114	0.0812216	0.75801	0.080818	0.758597	0.0804981
2	0.568415	0.166065	0.561736	0.170172	0.565186	0.168749
3	0.56087	0.170863	0.552639	0.178029	0.551662	0.17887
4	0.590852	0.163992	0.590114	0.166651	0.58812	0.167218
5	0.548532	0.139771	0.551236	0.139658	0.553987	0.136705
6	0.441578	0.155642	0.445016	0.1572	0.446592	0.155037
7	0.50357	0.132216	0.502015	0.137791	0.498103	0.139431
8	0.486136	0.110837	0.472389	0.12353	0.472715	0.122242
9	0.515689	0.090223	0.516506	0.0922953	0.515524	0.0912206
10	0.510921	0.137171	0.527553	0.128279	0.521839	0.132093
11	0.492619	0.128288	0.498082	0.129121	0.496104	0.129419
12	0.498411	0.123959	0.494632	0.132409	0.493317	0.132292
13	0.48924	0.0988751	0.488137	0.101861	0.484977	0.103126
14	0.399858	0.142409	0.396523	0.151944	0.396068	0.152255
15	0.47208	0.102651	0.48553	0.0988331	0.483095	0.0997711
16	0.423244	0.0947145	0.438137	0.0925521	0.432348	0.0945083
17	0.398908	0.129223	0.410245	0.124989	0.406656	0.126629
18	0.512499	0.086294	0.512388	0.0926995	0.514133	0.0905084
19	0.439873	0.0890318	0.449015	0.0911376	0.447971	0.0910815
20	0.464631	0.1	0.465372	0.104498	0.460921	0.106214
21	0.402628	0.120878	0.39482	0.129212	0.38927	0.131351
22	0.413161	0.10061	0.412193	0.106279	0.406571	0.107845
23	0.411302	0.118308	0.402098	0.129447	0.405367	0.126942
24	0.405709	0.14085	0.404177	0.149017	0.407122	0.146745
25	0.316519	0.153739	0.311138	0.163405	0.313498	0.162172
26	0.366574	0.127665	0.363187	0.136211	0.363815	0.135222
27	0.369198	0.139244	0.357555	0.151514	0.356085	0.151268
28	0.366744	0.142356	0.354448	0.153384	0.350527	0.154759
29	0.360371	0.124735	0.36387	0.13209	0.363956	0.13152
30	0.369294	0.100551	0.370626	0.107066	0.370565	0.107294
31	0.405431	0.110939	0.412187	0.114793	0.410041	0.114509
32	0.390601	0.117149	0.391356	0.123136	0.39073	0.121973
33	0.383599	0.106256	0.384275	0.111918	0.385124	0.110269
34	0.33395	0.113321	0.346002	0.114373	0.345902	0.115369
35	0.359975	0.0877026	0.353651	0.0978399	0.357214	0.0974194
36	0.350046	0.110471	0.354477	0.118239	0.35728	0.116817
37	0.299969	0.144062	0.297839	0.155726	0.304837	0.151563
38	0.301361	0.132867	0.308338	0.137238	0.312741	0.134911
39	0.296032	0.113114	0.309851	0.116161	0.310978	0.114701
40	0.345518	0.112723	0.356081	0.120354	0.35916	0.118642
41	0.303235	0.115622	0.303912	0.125605	0.304434	0.123693
42	0.304189	0.102544	0.289338	0.120304	0.29479	0.116956
43	0.261286	0.111496	0.257023	0.122819	0.257489	0.120773
44	0.243119	0.103938	0.248744	0.107974	0.245262	0.109563
